sequence,frame,trans_px,rot_deg,zoom_abs,inliers,features
Human6,632,7.243,0.0048,0.00041,269,315
Human6,633,7.213,0.0825,0.00009,275,314
Human6,634,7.720,0.0139,0.00027,266,279
Human6,635,9.316,0.0382,0.00039,246,322
Human6,636,5.831,0.0864,0.00018,291,345
Human6,637,5.654,0.1723,0.00034,304,351
Human6,638,7.391,0.0347,0.00006,309,295
Human6,639,5.935,0.0473,0.00021,276,336
Human6,640,6.415,0.0151,0.00019,309,355
Human6,641,2.394,0.0182,0.00013,321,313
Human6,642,4.830,0.0402,0.00028,258,339
Human6,643,9.700,0.0478,0.00010,298,293
Human6,644,5.256,0.0474,0.00003,266,341
Human6,645,7.148,0.0891,0.00021,303,360
Human6,646,5.223,0.0600,0.00020,314,297
Human6,647,7.428,0.0103,0.00023,272,325
Human6,648,6.148,0.0240,0.00029,293,324
Human6,649,9.062,0.0322,0.00005,290,339
Human6,650,8.035,0.0196,0.00039,303,288
Human6,651,8.355,0.0399,0.00008,267,300
Human6,652,7.780,0.0215,0.00002,271,283
Human6,653,5.428,0.1300,0.00015,272,343
Human6,654,8.252,0.0653,0.00006,309,342
Human6,655,6.231,0.0332,0.00030,303,292
Human6,656,5.044,0.0849,0.00043,275,324
Human6,657,5.591,0.0082,0.00013,297,327
Human6,658,2.414,0.0285,0.00025,293,303
Human6,659,2.511,0.0011,0.00037,269,320
Human6,660,3.743,0.0478,0.00016,288,320
Human6,661,1.781,0.0067,0.00015,286,310
Human6,662,4.071,0.0456,0.00004,285,289
Human6,663,6.530,0.0408,0.00002,260,339
Human6,664,5.802,0.0089,0.00000,310,299
Human6,665,4.312,0.0553,0.00003,280,345
Human6,666,5.450,0.0001,0.00032,317,298
Human6,667,5.182,0.0240,0.00029,265,291
Human6,668,8.067,0.0382,0.00014,274,309
Human6,669,11.165,0.0372,0.00038,271,319
Human6,670,8.787,0.0178,0.00010,287,301
Human6,671,9.520,0.0640,0.00001,267,293
Human6,672,12.732,0.1016,0.00030,261,330
Human6,673,14.759,0.0465,0.00059,260,271
Human6,674,14.977,0.0567,0.00005,234,282
Human6,675,12.994,0.1096,0.00008,263,249
Human6,676,13.182,0.1008,0.00052,235,278
Human6,677,11.040,0.1179,0.00025,247,283
Human6,678,11.753,0.1339,0.00044,260,273
Human6,679,8.893,0.0887,0.00022,256,295
Human6,680,4.739,0.0351,0.00021,280,304
Human6,681,4.174,0.0640,0.00028,286,269
Human6,682,6.217,0.0525,0.00056,243,317
Human6,683,5.080,0.0336,0.00013,286,321
Human6,684,4.046,0.0665,0.00077,282,300
Human6,685,3.654,0.0322,0.00019,284,325
Human6,686,3.774,0.0308,0.00051,311,305
Human6,687,1.354,0.0572,0.00003,285,294
Human6,688,4.921,0.0525,0.00026,275,308
Human6,689,8.581,0.0612,0.00022,280,262
Human6,690,5.590,0.0216,0.00015,240,248
Human6,691,7.474,0.0593,0.00011,234,254
Human6,692,5.386,0.0428,0.00028,231,250
Human6,693,8.471,0.0039,0.00016,200,250
Human6,694,1.628,0.0216,0.00013,231,272
Human6,695,5.172,0.1827,0.00011,245,249
Human6,696,1.772,0.1068,0.00008,237,278
Human6,697,5.500,0.1057,0.00026,264,272
Human6,698,6.541,0.0598,0.00082,249,278
Human6,699,4.895,0.1096,0.00073,263,263
Human6,700,5.142,0.0220,0.00032,227,270
Human6,701,6.292,0.0102,0.00054,257,243
Human6,702,7.377,0.0325,0.00048,206,294
Human6,703,5.639,0.0316,0.00033,282,308
Human6,704,3.459,0.0126,0.00033,283,285
Human6,705,4.302,0.0921,0.00021,276,314
Human6,706,5.493,0.0111,0.00034,305,341
Human6,707,4.417,0.0856,0.00015,332,302
Human6,708,5.752,0.0431,0.00025,293,331
Human6,709,3.641,0.0146,0.00010,305,304
Human6,710,1.297,0.0089,0.00028,294,322
Human6,711,7.678,0.1493,0.00009,307,332
Human6,712,5.153,0.0115,0.00025,310,310
Human6,713,4.343,0.0927,0.00029,294,320
Human6,714,9.708,0.0936,0.00031,291,305
Human6,715,5.029,0.0408,0.00040,291,323
Human6,716,3.548,0.0720,0.00009,293,295
Human6,717,4.000,0.0785,0.00006,285,310
Human6,718,4.637,0.0562,0.00012,294,305
Human6,719,6.020,0.0269,0.00007,287,309
Human6,720,4.360,0.0773,0.00028,281,291
Human6,721,3.789,0.0263,0.00008,269,300
Human6,722,3.756,0.0420,0.00036,287,297
Human6,723,3.408,0.0186,0.00006,277,287
Human6,724,10.272,0.0206,0.00019,265,298
Human6,725,8.243,0.0697,0.00012,278,269
Human6,726,6.124,0.0330,0.00009,257,262
Human6,727,7.077,0.0610,0.00001,243,284
Human6,728,4.668,0.0346,0.00018,278,259
Human6,729,7.569,0.0233,0.00013,244,277
Human6,730,6.760,0.1018,0.00005,251,273
Human6,731,2.022,0.0917,0.00001,266,289
Human6,732,5.813,0.0996,0.00058,267,260
Human6,733,11.340,0.1551,0.00026,238,292
Human6,734,4.100,0.0907,0.00030,276,281
Human6,735,10.668,0.0942,0.00026,257,293
Human6,736,6.858,0.0649,0.00007,267,315
Human6,737,13.675,0.0816,0.00008,280,321
Human6,738,18.814,0.0487,0.00036,292,282
Human6,739,10.595,0.0034,0.00023,269,318
Human6,740,2.700,0.0597,0.00026,310,333
Human6,741,11.908,0.0653,0.00001,315,312
Human6,742,9.458,0.0821,0.00003,305,307
Human6,743,11.236,0.0211,0.00008,294,316
Human6,744,11.673,0.0327,0.00027,305,323
Human6,745,9.384,0.0908,0.00006,303,283
Human6,746,8.387,0.0685,0.00010,271,295
Human6,747,11.264,0.0701,0.00013,280,313
Human6,748,8.116,0.0343,0.00043,301,309
Human6,749,7.923,0.1251,0.00007,297,323
Human6,750,6.792,0.0260,0.00012,310,295
Human6,751,5.236,0.0900,0.00039,286,322
Human6,752,4.131,0.0197,0.00032,305,304
Human6,753,6.998,0.0020,0.00032,278,305
Human6,754,4.771,0.0126,0.00002,282,294
Human6,755,2.794,0.0589,0.00082,275,290
Human6,756,3.736,0.0314,0.00001,275,317
Human6,757,5.046,0.0097,0.00031,282,284
Human6,758,5.021,0.0405,0.00025,266,295
Human6,759,7.027,0.0972,0.00010,277,284
Human6,760,6.180,0.0377,0.00003,257,286
Human6,761,3.912,0.0945,0.00049,277,292
Human6,762,6.189,0.0277,0.00017,281,296
Human6,763,3.801,0.0526,0.00005,292,289
Human6,764,6.694,0.0334,0.00022,281,321
Human6,765,1.549,0.0572,0.00004,319,313
Human6,766,3.366,0.0015,0.00015,306,295
Human6,767,2.815,0.0460,0.00035,279,296
Human6,768,3.523,0.1191,0.00011,291,312
Human6,769,3.811,0.0721,0.00013,280,339
Human6,770,7.170,0.0705,0.00004,328,336
Human6,771,0.826,0.0702,0.00008,332,322
Human6,772,5.153,0.0749,0.00005,305,305
Human6,773,7.697,0.0829,0.00018,301,319
Human6,774,5.777,0.0373,0.00000,314,322
Human6,775,5.901,0.1129,0.00001,293,304
Human6,776,2.893,0.0469,0.00019,276,330
Human6,777,4.882,0.0278,0.00018,320,322
Human6,778,0.342,0.0139,0.00004,322,315
Human6,779,2.432,0.0431,0.00025,309,307
Human6,780,4.820,0.0421,0.00051,301,321
Human6,781,4.055,0.0097,0.00009,307,310
Human6,782,5.376,0.0012,0.00018,304,320
Human6,783,6.840,0.0079,0.00023,313,309
Human6,784,6.637,0.0868,0.00032,299,317
Human6,785,3.791,0.0105,0.00014,311,313
Human6,786,2.668,0.0047,0.00005,287,319
Human6,787,3.413,0.0459,0.00003,312,316
Human6,788,2.450,0.0587,0.00022,278,328
Human6,789,4.472,0.0069,0.00010,308,308
Human6,790,5.027,0.0066,0.00016,276,320
Human6,791,6.218,0.0439,0.00007,285,326
Human6,792,4.121,0.1154,0.00033,298,277
Ironman,2,4.616,0.2187,0.00094,216,296
Ironman,3,3.533,0.4064,0.00083,208,286
Ironman,4,2.405,0.2986,0.00028,203,269
Ironman,5,3.689,0.5870,0.00038,194,293
Ironman,6,6.332,0.3029,0.00021,102,361
Ironman,7,7.097,0.5019,0.00015,88,405
Ironman,8,7.969,0.4605,0.00022,116,477
Ironman,9,6.154,0.4328,0.00023,254,457
Ironman,10,2.948,0.3654,0.00049,304,471
Ironman,11,3.806,0.4537,0.00091,273,460
Ironman,12,4.434,0.4409,0.00003,246,421
Ironman,13,5.064,0.4676,0.00064,232,390
Ironman,14,3.676,0.3787,0.00003,227,377
Ironman,15,3.228,0.4733,0.00008,193,384
Ironman,16,5.148,0.5328,0.00035,193,380
Ironman,17,7.397,0.4568,0.00043,165,371
Ironman,18,5.840,0.5215,0.00155,133,361
Ironman,19,13.576,0.5977,0.00939,106,356
Ironman,20,11.833,0.7172,0.00420,137,375
Ironman,21,8.553,0.4874,0.00228,136,386
Ironman,22,12.544,0.2155,0.00777,116,371
Ironman,23,20.177,0.3116,0.01395,73,369
Ironman,24,18.457,0.3158,0.01053,95,302
Ironman,25,22.463,0.5456,0.00281,64,352
Ironman,26,17.603,0.4175,0.01285,104,321
Ironman,27,21.957,1.2821,0.00265,64,324
Ironman,28,24.531,0.7851,0.01800,91,359
Ironman,29,23.038,0.0971,0.01464,61,292
Ironman,30,20.255,0.1807,0.01392,51,244
Ironman,31,14.836,0.7719,0.00300,47,271
Ironman,32,10.534,0.7102,0.00930,76,400
Ironman,33,8.140,0.3639,0.00870,74,372
Ironman,34,11.430,0.4885,0.00629,128,404
Ironman,35,10.599,0.2905,0.00156,80,342
Ironman,36,10.824,0.9394,0.00580,66,291
Ironman,37,8.014,0.6033,0.00169,35,335
Ironman,38,10.256,1.9590,0.00749,97,354
Ironman,39,7.255,0.6924,0.00238,71,290
Ironman,40,7.676,0.7270,0.00126,88,322
Ironman,41,13.147,0.7949,0.01546,63,316
Ironman,42,9.593,0.4777,0.00527,91,256
Ironman,43,7.921,0.5101,0.00445,51,274
Ironman,44,10.348,0.6421,0.00374,64,269
Ironman,45,6.927,0.4913,0.00183,75,239
Ironman,46,6.272,0.1576,0.00269,56,265
Ironman,47,1.006,0.2533,0.00411,71,289
Ironman,48,3.255,0.5720,0.00168,98,289
Ironman,49,10.703,1.1715,0.00157,58,282
Ironman,50,10.000,0.8101,0.00345,68,277
Ironman,51,5.999,0.3579,0.00518,66,269
Ironman,52,4.284,0.6382,0.00050,102,273
Ironman,53,4.590,0.6145,0.00014,91,277
Ironman,54,4.561,0.4929,0.00144,120,316
Ironman,55,4.934,0.3870,0.00148,112,333
Ironman,56,3.076,0.4145,0.00188,127,290
Ironman,57,5.390,0.5927,0.00173,97,371
Ironman,58,5.547,0.5649,0.00250,149,345
Ironman,59,5.585,0.5107,0.00222,144,324
Ironman,60,1.926,0.6401,0.00280,89,314
Ironman,61,0.648,0.4273,0.00340,134,337
Ironman,62,3.257,0.7052,0.00188,150,347
Ironman,63,6.735,0.2859,0.01082,53,538
Ironman,64,3.721,0.6686,0.00298,99,406
Ironman,65,3.432,0.6724,0.00124,200,432
Ironman,66,0.759,0.5371,0.00133,275,421
Ironman,67,2.687,0.5656,0.00153,250,422
Ironman,68,4.984,0.5458,0.00111,270,384
Ironman,69,4.519,0.5679,0.00049,255,355
Ironman,70,4.943,0.6089,0.00174,138,382
Ironman,71,3.655,0.6252,0.00116,226,360
Ironman,72,6.280,0.7041,0.00059,193,374
Ironman,73,8.391,0.3325,0.00758,128,338
Ironman,74,12.088,0.3887,0.00342,123,385
Ironman,75,7.012,0.4500,0.00110,179,334
Ironman,76,5.666,0.6709,0.00081,158,319
Ironman,77,7.332,0.5661,0.00036,157,355
Ironman,78,9.067,0.4934,0.00116,160,386
Ironman,79,8.828,0.5435,0.00322,87,478
Ironman,80,8.777,0.6525,0.00113,181,511
Ironman,81,7.583,0.6107,0.00003,261,504
Ironman,82,5.352,0.4707,0.00107,281,518
Ironman,83,6.425,0.6138,0.00018,250,485
Ironman,84,5.838,0.5516,0.00005,270,467
Ironman,85,5.684,0.4708,0.00105,243,440
Ironman,86,4.753,0.6208,0.00148,293,442
Ironman,87,4.282,0.5575,0.00095,243,342
Ironman,88,5.916,0.5563,0.00140,216,359
Ironman,89,7.551,0.6854,0.00213,174,338
Ironman,90,6.736,0.5803,0.00178,175,304
Ironman,91,6.165,0.7738,0.00436,75,298
Ironman,92,5.485,0.6260,0.00133,178,303
Ironman,93,6.693,0.6327,0.00186,163,303
Ironman,94,7.065,0.5831,0.00109,166,256
Ironman,95,7.925,0.4323,0.00068,93,277
Ironman,96,6.514,0.5780,0.00108,166,240
Ironman,97,5.224,0.3580,0.00109,102,236
Ironman,98,3.135,0.5434,0.00016,131,238
Ironman,99,4.016,0.5884,0.00213,68,256
Ironman,100,3.275,1.0166,0.00055,37,419
Ironman,101,31.185,4.6151,0.24359,5,375
Ironman,102,58.775,14.5663,0.03273,10,522
Ironman,103,33.411,2.6435,0.14170,8,434
Ironman,104,9.207,0.3000,0.00266,193,411
Ironman,105,7.116,0.6107,0.00120,136,386
Ironman,106,3.903,0.5266,0.00384,201,418
Ironman,107,2.590,0.5160,0.00164,218,442
Ironman,108,6.958,0.6847,0.00251,233,446
Ironman,109,7.877,0.5208,0.00162,247,410
Ironman,110,7.337,0.3402,0.00109,213,430
Ironman,111,5.500,0.3101,0.00131,242,437
Ironman,112,2.971,0.2815,0.00120,241,441
Ironman,113,3.650,0.4322,0.00136,206,461
Ironman,114,7.361,0.3266,0.00071,216,482
Ironman,115,937.516,11.9641,0.52576,6,322
Ironman,116,4.071,0.4501,0.00093,136,325
Ironman,117,5.236,0.3193,0.00310,125,312
Ironman,118,7.762,0.8135,0.00618,133,279
Ironman,119,5.523,0.4577,0.00465,88,321
Ironman,120,11.132,1.5735,0.01131,69,329
Ironman,121,7.059,0.0445,0.00006,141,297
Ironman,122,7.475,0.1124,0.00054,135,301
Ironman,123,8.859,0.2878,0.00020,134,324
Ironman,124,18.814,0.6494,0.00274,109,343
Ironman,125,27.318,0.9788,0.01808,87,351
Ironman,126,33.345,0.7780,0.02120,104,310
Ironman,127,36.328,2.0621,0.02914,72,335
Ironman,128,26.538,1.2351,0.00346,63,332
Ironman,129,19.264,0.5163,0.00767,88,374
Ironman,130,13.855,1.1140,0.00139,124,375
Ironman,131,11.894,0.5355,0.00312,140,362
Ironman,132,9.081,0.3400,0.00240,158,353
Ironman,133,5.280,0.3587,0.00006,138,350
Ironman,134,9.455,0.4661,0.00278,128,354
Ironman,135,10.548,0.1340,0.00498,128,376
Ironman,136,11.511,0.1430,0.00629,92,413
Ironman,137,11.074,0.1748,0.00398,136,397
Ironman,138,11.849,0.1252,0.00396,79,343
Ironman,139,11.967,0.2231,0.00259,111,412
Ironman,140,14.256,0.1159,0.00545,70,288
Ironman,141,14.470,0.2304,0.00395,45,359
Ironman,142,13.979,0.0671,0.00614,37,298
Ironman,143,9.522,0.3429,0.00426,43,307
Ironman,144,4.617,0.4938,0.01194,38,302
Ironman,145,7.438,0.0423,0.00240,62,313
Ironman,146,13.346,0.0082,0.00536,62,227
Ironman,147,12.721,0.0715,0.00281,85,322
Ironman,148,11.210,0.2259,0.00706,68,301
Ironman,149,31.076,3.7099,0.05554,24,415
Ironman,150,9.546,1.7450,0.02001,50,390
Ironman,151,6.740,1.3934,0.01865,87,412
Ironman,152,6.510,0.4869,0.01507,104,400
Ironman,153,2.904,0.2286,0.00366,182,400
Ironman,154,12.072,0.4150,0.00591,160,447
Ironman,155,12.537,0.3249,0.00677,159,430
Ironman,156,7.159,0.3968,0.00429,180,390
Ironman,157,5.612,0.4850,0.00301,124,351
Ironman,158,4.431,0.8159,0.00418,115,302
Ironman,159,2.812,0.6567,0.00244,110,290
Ironman,160,1.342,0.9251,0.00297,110,299
Ironman,161,9.760,0.5838,0.00150,91,303
Ironman,162,17.079,0.1125,0.00122,77,275
Ironman,163,18.516,0.4402,0.00467,35,242
Ironman,164,17.906,1.6330,0.03165,35,258
Ironman,165,17.764,0.4183,0.00804,55,226
Ironman,166,9.979,0.2233,0.00508,43,235
Jump,2,17.777,0.0444,0.00179,40,93
Jump,3,18.154,0.0377,0.00447,36,104
Jump,4,16.414,0.0223,0.00400,44,112
Jump,5,11.959,0.4951,0.00189,52,104
Jump,6,11.156,0.0788,0.00077,59,108
Jump,7,8.943,0.3150,0.00034,61,133
Jump,8,7.142,0.3433,0.00165,87,117
Jump,9,6.356,0.1378,0.00150,78,135
Jump,10,5.250,0.0174,0.00087,96,141
Jump,11,3.875,0.4277,0.00232,110,142
Jump,12,4.523,0.3029,0.00292,110,157
Jump,13,3.334,0.0655,0.00008,120,170
Jump,14,3.459,0.0681,0.00166,141,167
Jump,15,2.834,0.0851,0.00019,131,179
Jump,16,3.279,0.0169,0.00187,154,183
Jump,17,3.043,0.0001,0.00062,159,176
Jump,18,3.169,0.0043,0.00148,161,174
Jump,19,3.179,0.0435,0.00190,158,191
Jump,20,2.565,0.0065,0.00053,176,181
Jump,21,2.177,0.0230,0.00004,166,200
Jump,22,2.160,0.0188,0.00031,188,192
Jump,23,1.924,0.0067,0.00023,183,194
Jump,24,2.054,0.0224,0.00122,186,185
Jump,25,2.097,0.0158,0.00091,174,196
Jump,26,1.888,0.0080,0.00021,182,206
Jump,27,2.051,0.0378,0.00070,196,199
Jump,28,2.006,0.0227,0.00047,188,208
Jump,29,1.912,0.0136,0.00063,194,222
Jump,30,1.985,0.0534,0.00070,203,210
Jump,31,1.990,0.0174,0.00052,194,215
Jump,32,1.854,0.0482,0.00086,205,209
Jump,33,1.823,0.0300,0.00030,192,205
Jump,34,1.606,0.0231,0.00045,190,211
Jump,35,1.401,0.0376,0.00000,199,209
Jump,36,1.584,0.0363,0.00091,202,216
Jump,37,1.101,0.0240,0.00013,200,218
Jump,38,1.151,0.0383,0.00069,204,200
Jump,39,1.350,0.0503,0.00114,192,201
Jump,40,0.742,0.0188,0.00014,199,212
Jump,41,0.660,0.0202,0.00017,205,224
Jump,42,0.654,0.0455,0.00015,220,221
Jump,43,0.516,0.0375,0.00015,215,217
Jump,44,0.745,0.0714,0.00055,214,228
Jump,45,0.774,0.0387,0.00047,225,211
Jump,46,0.780,0.0310,0.00059,209,220
Jump,47,0.662,0.0006,0.00038,218,206
Jump,48,0.706,0.0024,0.00040,205,217
Jump,49,0.702,0.0257,0.00047,214,203
Jump,50,0.548,0.0122,0.00038,197,206
Jump,51,0.638,0.0294,0.00070,199,209
Jump,52,0.387,0.0104,0.00040,198,219
Jump,53,0.435,0.0150,0.00018,207,217
Jump,54,0.392,0.0298,0.00047,202,203
Jump,55,0.247,0.0139,0.00017,187,221
Jump,56,0.198,0.0011,0.00012,202,220
Jump,57,0.077,0.0249,0.00004,203,221
Jump,58,0.122,0.0033,0.00006,196,221
Jump,59,0.025,0.0120,0.00007,195,224
Jump,60,0.163,0.0214,0.00004,195,207
Jump,61,0.423,0.0654,0.00065,188,216
Jump,62,0.713,0.0057,0.00150,184,203
Jump,63,1.089,0.0045,0.00216,175,200
Jump,64,1.842,0.0291,0.00313,162,197
Jump,65,1.972,0.0152,0.00306,166,196
Jump,66,2.783,0.0063,0.00483,166,187
Jump,67,3.963,0.0351,0.00877,152,188
Jump,68,4.741,0.0293,0.01152,158,175
Jump,69,5.902,0.0885,0.01611,150,177
Jump,70,6.903,0.0442,0.01851,147,176
Jump,71,7.066,0.0178,0.01952,145,168
Jump,72,7.501,0.0153,0.02074,142,147
Jump,73,8.123,0.1497,0.02190,117,143
Jump,74,7.614,0.1064,0.02099,117,127
Jump,75,8.390,0.2317,0.02362,110,132
Jump,76,8.489,0.2026,0.02452,110,141
Jump,77,8.039,0.1509,0.02381,119,143
Jump,78,8.346,0.1457,0.02549,117,139
Jump,79,8.322,0.0289,0.02670,117,145
Jump,80,7.807,0.2126,0.02572,102,137
Jump,81,7.640,0.1102,0.02551,110,149
Jump,82,7.907,0.2037,0.02527,115,135
Jump,83,7.852,0.1488,0.02551,105,143
Jump,84,7.686,0.1358,0.02472,109,142
Jump,85,7.347,0.1787,0.02354,112,138
Jump,86,6.761,0.0042,0.02165,116,129
Jump,87,6.489,0.0784,0.02222,110,157
Jump,88,6.038,0.3348,0.02154,144,149
Jump,89,5.906,0.1798,0.02123,131,159
Jump,90,5.216,0.2308,0.01989,146,175
Jump,91,5.404,0.0445,0.02027,156,195
Jump,92,5.140,0.0208,0.02000,175,188
Jump,93,4.296,0.1972,0.01840,164,195
Jump,94,4.085,0.1140,0.01787,178,195
Jump,95,3.236,0.1679,0.01538,181,205
Jump,96,2.951,0.0549,0.01389,189,212
Jump,97,2.865,0.1550,0.01512,197,206
Jump,98,2.694,0.0676,0.01280,194,212
Jump,99,2.550,0.0415,0.01321,194,208
Jump,100,2.572,0.1542,0.01386,190,217
Jump,101,2.340,0.0092,0.01113,209,216
Jump,102,2.384,0.0282,0.01168,202,215
Jump,103,2.542,0.0817,0.01261,197,216
Jump,104,1.907,0.0228,0.00892,207,222
Jump,105,1.759,0.0177,0.00812,212,216
Jump,106,1.775,0.0549,0.00809,208,212
Jump,107,1.583,0.0393,0.00720,204,214
Jump,108,1.422,0.0582,0.00685,208,214
Jump,109,1.530,0.0472,0.00760,202,224
Jump,110,1.460,0.1065,0.00670,215,229
Jump,111,1.453,0.0937,0.00669,222,228
Jump,112,1.431,0.0587,0.00648,217,217
Jump,113,1.227,0.0455,0.00581,206,227
Jump,114,1.578,0.0603,0.00690,215,230
Jump,115,1.361,0.0242,0.00625,220,219
Jump,116,1.488,0.0489,0.00651,207,223
Jump,117,1.351,0.0036,0.00639,216,216
Jump,118,1.436,0.0527,0.00617,209,213
Jump,119,1.397,0.0533,0.00595,209,218
Jump,120,1.403,0.0387,0.00612,211,217
Jump,121,1.524,0.0513,0.00616,208,215
Jump,122,1.532,0.0750,0.00588,211,224
Jumping,2,4.002,0.2056,0.00047,292,307
Jumping,3,4.185,0.0110,0.00049,286,289
Jumping,4,3.747,0.1030,0.00051,275,299
Jumping,5,4.244,0.0322,0.00019,284,312
Jumping,6,3.820,0.2976,0.00023,263,324
Jumping,7,2.029,0.1050,0.00000,307,314
Jumping,8,1.988,0.1001,0.00008,300,313
Jumping,9,1.620,0.1507,0.00003,298,309
Jumping,10,0.656,0.1636,0.00014,297,313
Jumping,11,2.398,0.1638,0.00009,285,299
Jumping,12,5.201,0.1418,0.00027,284,307
Jumping,13,7.852,0.1005,0.00034,288,302
Jumping,14,6.640,0.1931,0.00018,286,317
Jumping,15,3.733,0.2563,0.00002,311,309
Jumping,16,25.277,0.7079,0.00071,235,322
Jumping,17,7.325,0.0413,0.00228,240,334
Jumping,18,6.425,0.0667,0.00068,311,341
Jumping,19,6.101,0.2135,0.00015,317,330
Jumping,20,7.533,0.0875,0.00083,304,329
Jumping,21,8.290,0.0799,0.00268,268,331
Jumping,22,0.993,0.0024,0.00030,311,339
Jumping,23,1.322,0.0069,0.00071,312,332
Jumping,24,1.409,0.1063,0.00030,295,332
Jumping,25,2.434,0.1954,0.00070,289,319
Jumping,26,14.687,0.8810,0.00327,184,329
Jumping,27,8.436,0.1207,0.00031,254,291
Jumping,28,8.991,0.1252,0.00118,229,318
Jumping,29,9.363,0.0199,0.00047,242,327
Jumping,30,5.878,0.0931,0.00050,248,303
Jumping,31,5.109,0.0229,0.00030,208,314
Jumping,32,1.896,0.0004,0.00028,269,335
Jumping,33,1.265,0.0303,0.00009,305,331
Jumping,34,0.645,0.0006,0.00041,283,323
Jumping,35,0.581,0.0519,0.00029,273,310
Jumping,36,1.319,0.0919,0.00023,241,311
Jumping,37,0.395,0.0109,0.00052,261,320
Jumping,38,0.290,0.0428,0.00063,286,327
Jumping,39,0.751,0.0441,0.00040,291,315
Jumping,40,1.718,0.0827,0.00097,295,310
Jumping,41,3.191,0.0058,0.00018,256,320
Jumping,42,1.283,0.0433,0.00007,262,291
Jumping,43,0.928,0.0299,0.00046,245,313
Jumping,44,0.954,0.0937,0.00034,258,313
Jumping,45,1.428,0.0337,0.00052,295,307
Jumping,46,6.776,0.0340,0.00038,239,304
Jumping,47,5.263,0.0129,0.00015,253,302
Jumping,48,5.139,0.2027,0.00013,260,284
Jumping,49,5.801,0.0001,0.00066,248,303
Jumping,50,6.127,0.0668,0.00038,270,311
Jumping,51,11.848,0.1224,0.00066,246,315
Jumping,52,3.871,0.0389,0.00033,272,309
Jumping,53,1.785,0.0713,0.00048,259,306
Jumping,54,1.199,0.0521,0.00047,263,317
Jumping,55,0.473,0.0390,0.00027,274,318
Jumping,56,1.235,0.0611,0.00026,279,314
Jumping,57,0.253,0.0287,0.00043,273,304
Jumping,58,0.575,0.0793,0.00032,269,314
Jumping,59,0.571,0.0712,0.00028,286,311
Jumping,60,0.874,0.0299,0.00013,281,308
Jumping,61,2.614,0.0289,0.00002,287,308
Jumping,62,1.788,0.1319,0.00021,272,316
Jumping,63,2.493,0.0012,0.00037,266,308
Jumping,64,2.791,0.1053,0.00001,246,311
Jumping,65,3.659,0.0993,0.00043,256,330
Jumping,66,10.823,0.0100,0.00020,262,320
Jumping,67,6.277,0.0128,0.00035,275,308
Jumping,68,5.217,0.0422,0.00025,258,331
Jumping,69,4.003,0.0448,0.00043,277,303
Jumping,70,2.533,0.0423,0.00022,263,309
Jumping,71,4.040,0.0390,0.00012,245,310
Jumping,72,1.864,0.0577,0.00003,287,305
Jumping,73,4.948,0.1581,0.00060,270,298
Jumping,74,7.213,0.2382,0.00026,256,315
Jumping,75,2.233,0.0337,0.00013,250,301
